date,location,daily_total,gender_ratio_buyer,gender_ratio_seller,main_purpose,n_trades,n_new_users
33,22,0.0,0.0,0.0,10,0,0
34,22,0.0,0.0,0.0,10,0,0
35,22,0.0,0.0,0.0,10,0,0
36,22,0.0,0.0,0.0,10,0,0
37,22,0.0,0.0,0.0,10,0,0
38,22,0.0,0.0,0.0,10,0,0
39,22,0.0,0.0,0.0,10,0,0
40,22,0.0,0.0,0.0,10,0,0
41,22,0.0,0.0,0.0,10,0,0
42,22,0.0,0.0,0.0,10,0,0
43,22,0.0,0.0,0.0,10,0,0
44,22,0.0,0.0,0.0,10,0,0
45,22,0.0,0.0,0.0,10,0,0
46,22,0.0,0.0,0.0,10,0,0
47,22,0.0,0.0,0.0,10,0,0
48,22,0.0,0.0,0.0,10,0,0
49,22,0.0,0.0,0.0,10,0,0
50,22,0.0,0.0,0.0,10,0,0
51,22,0.0,0.0,0.0,10,0,0
52,22,0.0,0.0,0.0,10,0,0
53,22,0.0,0.0,0.0,10,0,0
54,22,0.0,0.0,0.0,10,0,0
55,22,0.0,0.0,0.0,10,0,0
56,22,0.0,0.0,0.0,10,0,0
57,22,0.0,0.0,0.0,10,0,0
58,22,0.0,0.0,0.0,10,0,0
59,22,0.0,0.0,0.0,10,0,0
60,22,0.0,0.0,0.0,10,0,0
61,22,0.0,0.0,0.0,10,0,0
62,22,0.0,0.0,0.0,10,0,0
63,22,0.0,0.0,0.0,10,0,0
64,22,0.0,0.0,0.0,10,0,0
65,22,0.0,0.0,0.0,10,0,0
66,22,0.0,0.0,0.0,10,0,0
67,22,0.0,0.0,0.0,10,0,0
68,22,0.0,0.0,0.0,10,0,0
69,22,0.0,0.0,0.0,10,0,0
70,22,0.0,0.0,0.0,10,0,0
71,22,0.0,0.0,0.0,10,0,0
72,22,0.0,0.0,0.0,10,0,0
73,22,0.0,0.0,0.0,10,0,0
74,22,0.0,0.0,0.0,10,0,0
75,22,0.0,0.0,0.0,10,0,0
76,22,0.0,0.0,0.0,10,0,0
77,22,0.0,0.0,0.0,10,0,0
78,22,0.0,0.0,0.0,10,0,0
79,22,0.0,0.0,0.0,10,0,0
80,22,0.0,0.0,0.0,10,0,0
0,23,0.0,0.0,0.0,10,0,0
1,23,0.0,0.0,0.0,10,0,0
2,23,0.0,0.0,0.0,10,0,0
3,23,0.0,0.0,0.0,10,0,0
4,23,0.0,0.0,0.0,10,0,0
5,23,0.0,0.0,0.0,10,0,0
6,23,0.0,0.0,0.0,10,0,0
7,23,0.0,0.0,0.0,10,0,0
8,23,0.0,0.0,0.0,10,0,0
9,23,0.0,0.0,0.0,10,0,0
10,23,0.0,0.0,0.0,10,0,0
11,23,0.0,0.0,0.0,10,0,0
12,23,0.0,0.0,0.0,10,0,0
13,23,0.0,0.0,0.0,10,0,0
14,23,0.0,0.0,0.0,10,0,0
15,23,0.0,0.0,0.0,10,0,0
16,23,100.0,2.0,2.0,6,2,2
17,23,0.0,0.0,0.0,10,0,0
18,23,0.0,0.0,0.0,10,0,0
19,23,0.0,0.0,0.0,10,0,0
20,23,0.0,0.0,0.0,10,0,0
21,23,0.0,0.0,0.0,10,0,0
22,23,0.0,0.0,0.0,10,0,0
23,23,100.0,2.0,2.0,6,2,0
24,23,0.0,0.0,0.0,10,0,0
25,23,0.0,0.0,0.0,10,0,0
26,23,0.0,0.0,0.0,10,0,0
27,23,0.0,0.0,0.0,10,0,0
28,23,0.0,0.0,0.0,10,0,0
29,23,0.0,0.0,0.0,10,0,0
30,23,0.0,0.0,0.0,10,0,0
31,23,0.0,0.0,0.0,10,0,0
32,23,0.0,0.0,0.0,10,0,0
33,23,0.0,0.0,0.0,10,0,0
34,23,0.0,0.0,0.0,10,0,0
35,23,0.0,0.0,0.0,10,0,0
36,23,0.0,0.0,0.0,10,0,0
37,23,0.0,0.0,0.0,10,0,0
38,23,0.0,0.0,0.0,10,0,0
39,23,0.0,0.0,0.0,10,0,0
40,23,0.0,0.0,0.0,10,0,0
41,23,0.0,0.0,0.0,10,0,0
42,23,0.0,0.0,0.0,10,0,0
43,23,0.0,0.0,0.0,10,0,0
44,23,50.0,1.0,1.0,6,1,0
45,23,0.0,0.0,0.0,10,0,0
46,23,0.0,0.0,0.0,10,0,0
47,23,0.0,0.0,0.0,10,0,0
48,23,0.0,0.0,0.0,10,0,0
49,23,0.0,0.0,0.0,10,0,0
50,23,0.0,0.0,0.0,10,0,0
51,23,0.0,0.0,0.0,10,0,0
52,23,0.0,0.0,0.0,10,0,0
53,23,0.0,0.0,0.0,10,0,0
54,23,0.0,0.0,0.0,10,0,0
55,23,0.0,0.0,0.0,10,0,0
56,23,0.0,0.0,0.0,10,0,0
57,23,0.0,0.0,0.0,10,0,0
58,23,0.0,0.0,0.0,10,0,0
59,23,0.0,0.0,0.0,10,0,0
60,23,0.0,0.0,0.0,10,0,0
61,23,0.0,0.0,0.0,10,0,0
62,23,0.0,0.0,0.0,10,0,0
63,23,0.0,0.0,0.0,10,0,0
64,23,0.0,0.0,0.0,10,0,0
65,23,0.0,0.0,0.0,10,0,0
66,23,0.0,0.0,0.0,10,0,0
67,23,0.0,0.0,0.0,10,0,0
68,23,0.0,0.0,0.0,10,0,0
69,23,0.0,0.0,0.0,10,0,0
70,23,0.0,0.0,0.0,10,0,0
71,23,0.0,0.0,0.0,10,0,0
72,23,0.0,0.0,0.0,10,0,0
73,23,0.0,0.0,0.0,10,0,0
74,23,0.0,0.0,0.0,10,0,0
75,23,0.0,0.0,0.0,10,0,0
76,23,0.0,0.0,0.0,10,0,0
77,23,0.0,0.0,0.0,10,0,0
78,23,0.0,0.0,0.0,10,0,0
79,23,0.0,0.0,0.0,10,0,0
80,23,0.0,0.0,0.0,10,0,0
0,24,0.0,0.0,0.0,10,0,0
1,24,0.0,0.0,0.0,10,0,0
2,24,3052.0,8.5,18.0,3,19,0
3,24,8166.0,0.7037037037037037,3.1818181818181817,3,46,0
4,24,3923.0,2.111111111111111,3.0,3,28,0
5,24,3749.0,3.4,2.6666666666666665,3,22,0
6,24,11661.0,1.3125,2.3636363636363638,3,37,0
7,24,18489.0,1.7,1.3478260869565217,3,54,0
8,24,2570.0,1.0,2.0,3,12,0
9,24,6035.0,2.2222222222222223,3.142857142857143,3,29,0
10,24,60277.0,1.0,4.25,3,42,0
11,24,2140.0,1.5714285714285714,8.0,3,18,0
12,24,6895.0,1.8,4.25,3,42,0
13,24,5920.0,1.0416666666666667,2.769230769230769,3,49,0
14,24,5760.0,1.1,3.2,3,21,0
15,24,4260.0,0.5555555555555556,0.75,3,14,0
16,24,7050.0,3.6363636363636362,5.375,3,51,0
17,24,3164.0,2.75,2.0,3,15,0
18,24,50352.0,1.25,1.0454545454545454,3,45,0
19,24,60923.0,3.272727272727273,10.75,3,47,0
20,24,11775.0,1.8888888888888888,4.777777777777778,3,52,0
21,24,8055.0,2.2857142857142856,1.875,3,23,0
22,24,4835.0,0.35714285714285715,1.1111111111111112,3,19,0
23,24,19484.0,2.6666666666666665,1.9333333333333333,3,44,0
24,24,8444.0,1.5384615384615385,1.5384615384615385,3,33,0
25,24,8130.12,1.3846153846153846,2.4444444444444446,3,31,0
26,24,52243.0,1.4,3.8,3,48,0
27,24,18617.0,0.8181818181818182,0.9354838709677419,3,60,0
28,24,2357.0,3.6666666666666665,1.3333333333333333,3,14,0
29,24,3150.0,4.5,2.6666666666666665,6,11,0
30,24,10740.0,1.8461538461538463,3.625,3,37,0
31,24,3971.0,2.4,16.0,3,17,0
32,24,16440.0,3.0,1.736842105263158,3,52,0
33,24,10310.0,1.8181818181818181,2.875,3,31,0
34,24,24030.0,1.380952380952381,3.5454545454545454,3,50,0
35,24,8220.0,2.0,6.5,3,15,0
36,24,2675.0,2.6666666666666665,1.2,3,11,0
37,24,6228.0,3.0,8.333333333333334,3,28,0
38,24,49124.0,2.1,3.4285714285714284,3,31,0
39,24,12667.0,2.35,2.7222222222222223,3,67,0
40,24,119622.0,2.727272727272727,2.4166666666666665,3,41,0
41,24,12367.0,0.8529411764705882,2.3157894736842106,3,63,0
42,24,5140.0,1.1111111111111112,5.333333333333333,3,19,0
43,24,11735.0,2.5,1.625,6,21,0
44,24,4330.0,2.875,5.2,3,31,0
45,24,12522.0,2.923076923076923,2.642857142857143,3,51,0
46,24,9744.0,1.8461538461538463,3.625,3,37,0
47,24,4452.0,1.2857142857142858,3.5714285714285716,3,32,0
48,24,49365.0,1.0,2.3333333333333335,3,40,0
49,24,12349.0,3.3,4.375,3,43,0
50,24,3495.0,0.8571428571428571,5.5,3,13,0
51,24,32330.0,1.565217391304348,3.9166666666666665,3,59,0
52,24,22046.0,1.1666666666666667,1.7857142857142858,3,39,0
53,24,9766.0,3.0714285714285716,3.0714285714285716,3,57,0
54,24,23326.0,1.7391304347826086,3.2,3,63,0
55,24,25744.0,1.206896551724138,1.0,3,64,0
56,24,27525.0,1.5714285714285714,0.8947368421052632,3,36,0
57,24,8495.0,1.2142857142857142,1.8181818181818181,3,31,0
58,24,19945.1,1.5454545454545454,3.6666666666666665,3,56,0
59,24,86035.0,1.875,2.6315789473684212,3,69,0
60,24,28502.0,1.6578947368421053,2.8846153846153846,3,101,0
61,24,23665.0,2.5517241379310347,3.4782608695652173,3,103,0
62,24,15112.0,1.1111111111111112,1.303030303030303,3,76,0
63,24,49285.0,1.5263157894736843,1.360655737704918,3,144,0
64,24,19999.0,1.6764705882352942,2.7916666666666665,3,91,0
65,24,97593.1,2.0638297872340425,2.5121951219512195,3,144,0
66,24,72324.14,1.9565217391304348,1.9565217391304348,3,204,0
67,24,77791.0,1.28,1.5522388059701493,3,171,0
68,24,216088.0,1.8333333333333333,2.477272727272727,3,153,0
69,24,83495.0,2.3684210526315788,2.0476190476190474,3,128,0
70,24,118869.0,1.9090909090909092,3.923076923076923,3,64,0
71,24,82884.0,1.7727272727272727,1.9047619047619047,3,61,0
72,24,93146.0,1.0655737704918034,1.4705882352941178,3,126,0
73,24,61387.0,1.3962264150943395,2.96875,3,127,0
74,24,60372.0,1.75,12.444444444444445,3,121,0
75,24,237041.0,3.0,3.0,3,92,0
76,24,31696.0,1.024390243902439,2.074074074074074,3,83,0
77,24,20802.0,2.142857142857143,2.6666666666666665,3,66,0
78,24,21336.0,1.125,1.6842105263157894,3,51,0
79,24,47314.0,1.875,1.6285714285714286,3,92,0
80,24,51135.0,1.8392857142857142,1.338235294117647,3,159,0
0,25,0.0,0.0,0.0,10,0,0
1,25,0.0,0.0,0.0,10,0,100
2,25,1452.0,3.0,11.0,4,12,125
3,25,2604.0,2.6666666666666665,10.0,3,11,1
4,25,74.0,22.0,1.2,3,22,1
5,25,11387.0,2.5555555555555554,0.7777777777777778,3,32,4
6,25,6760.0,1.5,4.0,3,5,4
7,25,406.0,3.0,3.0,4,4,4
8,25,940.0,0.0,4.0,3,4,0
9,25,4870.0,2.4,1.4285714285714286,3,17,12
10,25,1277.0,2.5,2.5,3,7,1
11,25,225.0,12.0,5.5,4,13,0
12,25,7818.0,9.333333333333334,1.2142857142857142,3,31,1
13,25,402.0,2.0,2.0,3,2,0
14,25,2135.0,3.6666666666666665,3.6666666666666665,4,14,8
15,25,4000.0,1.0,0.0,6,1,0
16,25,5062.0,2.3157894736842106,3.5,3,63,32
17,25,2469.0,4.0,5.0,4,30,11
18,25,1824.0,7.5,7.5,3,17,8
19,25,3560.0,1.4285714285714286,0.3076923076923077,6,17,4
20,25,5164.0,3.0,7.0,4,24,3
21,25,500.0,7.0,6.0,4,7,3
22,25,680.0,0.0,3.0,3,3,1
23,25,5006.0,5.6,15.5,3,33,13
24,25,562.0,4.0,3.0,6,4,1
25,25,6212.0,5.0,2.0,3,6,3
26,25,11389.0,5.25,2.5714285714285716,3,50,4
27,25,6252.0,4.0,2.3333333333333335,3,10,3
28,25,2187.0,2.0,5.0,3,6,3
29,25,538.0,3.0,2.0,3,3,0
30,25,450.0,1.0,1.0,3,4,1
31,25,702.0,4.0,5.0,3,5,2
32,25,6104.0,8.0,2.0,3,9,3
33,25,13902.0,1.9285714285714286,2.4166666666666665,3,41,8
34,25,8653.0,1.2222222222222223,4.0,3,20,5
35,25,5155.0,6.0,13.0,3,14,2
36,25,800.0,2.0,2.0,3,2,0
37,25,1771.0,4.0,4.0,3,10,5
38,25,3125.0,1.0,2.0,3,6,1
39,25,760.0,3.0,3.0,3,3,2
40,25,2801.0,2.25,13.0,3,13,4
41,25,567.0,3.0,3.0,3,8,4
42,25,870.0,2.0,3.0,3,3,0
43,25,0.0,0.0,0.0,10,0,0
44,25,2660.0,2.0,2.0,3,2,0
45,25,2836.0,2.6666666666666665,4.5,3,11,6
46,25,2834.0,4.666666666666667,16.0,4,17,11
47,25,8900.0,1.7692307692307692,1.7692307692307692,3,36,11
48,25,4632.0,0.5,1.1428571428571428,3,15,3
49,25,3733.0,5.0,1.0,3,12,2
50,25,0.0,0.0,0.0,10,0,0
51,25,1120.0,1.3333333333333333,0.75,3,7,1
52,25,1862.0,4.5,4.5,3,11,3
53,25,3020.71,0.6363636363636364,2.6,3,18,10
54,25,1070.0,9.0,0.42857142857142855,6,10,0
55,25,1305.0,0.4,6.0,4,7,6
56,25,3099.0,5.333333333333333,2.1666666666666665,4,19,10
57,25,2630.0,5.0,5.0,3,5,0
58,25,1760.0,1.6666666666666667,1.6666666666666667,3,8,0
59,25,2405.0,2.5,7.0,3,7,2
60,25,2027.0,4.0,6.5,3,15,7
61,25,21595.0,1.4736842105263157,4.875,6,47,11
62,25,7311.0,0.9090909090909091,4.25,6,21,13
63,25,9898.0,2.4615384615384617,1.5,3,45,179
64,25,7065.0,4.6,2.5,3,28,0
65,25,9448.0,2.2857142857142856,1.0909090909090908,3,23,3
66,25,26575.0,1.1,1.1,3,63,17
67,25,12597.0,2.8333333333333335,2.5384615384615383,3,46,11
68,25,33466.0,2.392857142857143,1.878787878787879,3,95,23
69,25,25563.0,1.037037037037037,0.8333333333333334,3,110,44
70,25,17308.0,2.4375,4.0,3,55,24
71,25,19025.0,6.571428571428571,1.5238095238095237,4,53,0
72,25,14254.0,3.176470588235294,3.4375,3,71,58
73,25,9638.0,1.9090909090909092,3.5714285714285716,3,32,18
74,25,14582.0,3.2,2.8181818181818183,3,84,40
75,25,60586.0,3.8666666666666667,2.1739130434782608,3,73,31
76,25,46088.0,1.8857142857142857,1.3488372093023255,3,101,34
77,25,13171.0,5.125,1.1304347826086956,3,49,19
78,25,3630.0,0.6,3.0,3,16,9
79,25,33606.0,1.3529411764705883,2.3333333333333335,3,40,9
80,25,8038.0,3.5714285714285716,5.4,3,32,154
0,26,0.0,0.0,0.0,10,0,0
1,26,0.0,0.0,0.0,10,0,0
2,26,0.0,0.0,0.0,10,0,0
3,26,130.0,1.0,2.0,0,2,0
4,26,0.0,0.0,0.0,10,0,0
5,26,6724.0,0.5909090909090909,1.6923076923076923,6,35,0
6,26,0.0,0.0,0.0,10,0,0
7,26,0.0,0.0,0.0,10,0,0
8,26,650.0,0.5,0.0,6,9,0
9,26,460.0,2.3333333333333335,0.25,3,10,0
10,26,450.0,1.0,2.0,4,2,0
11,26,200.0,2.0,0.0,3,2,0
12,26,0.0,0.0,0.0,10,0,0
13,26,400.0,1.0,2.0,0,2,0
14,26,500.0,0.0,1.0,3,1,0
15,26,300.0,0.6666666666666666,0.0,6,5,0
16,26,50.0,1.0,1.0,6,1,0
17,26,200.0,0.0,0.0,6,2,0
18,26,0.0,0.0,0.0,10,0,0
19,26,550.0,0.8,0.2857142857142857,6,9,0
20,26,1800.0,0.8,0.2857142857142857,0,9,0
21,26,300.0,1.0,0.0,3,2,0
22,26,750.0,1.0,0.0,6,10,0
23,26,420.0,0.4,0.4,3,7,1
24,26,114.0,0.6666666666666666,0.0,7,5,0
25,26,495.0,0.0,2.0,3,2,0
26,26,200.0,1.0,4.0,6,4,0
27,26,0.0,0.0,0.0,10,0,0
28,26,550.0,1.6666666666666667,0.0,6,8,0
29,26,450.0,1.0,0.14285714285714285,6,8,0
30,26,545.0,1.0,0.3333333333333333,3,4,0
31,26,80.0,6.0,6.0,3,7,0
32,26,105.0,0.0,0.0,3,2,0
33,26,5.0,1.0,1.0,3,1,0
34,26,726.0,1.0,2.0,0,6,0
35,26,2300.0,2.0,0.5,9,6,0
36,26,1390.0,0.7,0.7,6,17,0
37,26,6600.0,0.4,0.75,6,7,0
38,26,3740.0,3.6666666666666665,1.3333333333333333,3,14,0
39,26,1027.0,0.6666666666666666,1.5,3,10,0
40,26,303.0,0.3333333333333333,0.3333333333333333,3,4,0
41,26,50.0,1.0,1.0,3,1,0
42,26,665.0,0.75,0.16666666666666666,9,7,0
43,26,960.0,0.6,0.14285714285714285,6,16,0
44,26,130.0,5.0,5.0,3,5,0
45,26,810.0,4.0,4.0,6,10,0
46,26,1141.0,2.25,0.3,3,13,0
47,26,5.0,1.0,0.0,3,1,0
48,26,0.0,0.0,0.0,10,0,0
49,26,2620.0,2.0,0.7142857142857143,9,12,0
50,26,300.0,0.5,0.0,6,6,0
51,26,7255.0,1.5,1.5,3,5,0
52,26,2195.0,4.0,4.0,6,5,0
53,26,550.0,0.5,0.5,9,3,0
54,26,0.0,0.0,0.0,10,0,0
55,26,50.0,0.0,0.0,9,1,0
56,26,200.0,1.0,0.3333333333333333,9,4,0
57,26,1850.0,0.5833333333333334,0.11764705882352941,6,19,0
58,26,16970.0,1.0,0.7777777777777778,3,16,0
59,26,1030.0,12.0,11.0,6,12,0
60,26,117.0,0.3333333333333333,0.3333333333333333,3,4,2
61,26,430.0,6.0,1.0,9,6,0
62,26,50.0,2.0,2.0,8,2,0
63,26,2246.0,2.142857142857143,0.5714285714285714,3,22,0
64,26,1790.0,0.875,0.6666666666666666,6,15,0
65,26,740.0,0.4,0.16666666666666666,3,7,0
66,26,1565.0,1.6666666666666667,1.0,3,8,0
67,26,290.0,2.0,2.0,2,3,0
68,26,60.0,2.0,2.0,2,2,0
69,26,1260.0,1.5,0.6666666666666666,7,5,0
70,26,1360.0,1.1428571428571428,0.25,9,15,0
71,26,1180.0,1.0,0.23076923076923078,6,16,0
72,26,810.0,1.3333333333333333,0.75,3,7,2
73,26,4700.0,1.5555555555555556,1.5555555555555556,3,23,0
74,26,240.0,0.6666666666666666,1.5,3,5,1
75,26,2095.0,6.0,1.0,3,14,0
76,26,3371.0,1.2857142857142858,0.7777777777777778,3,16,1
77,26,945.0,2.25,0.18181818181818182,9,13,0
78,26,3350.0,0.5625,0.25,6,25,0
79,26,2035.0,0.6666666666666666,0.25,3,5,0
80,26,200.0,3.0,0.5,8,3,2
0,27,0.0,0.0,0.0,10,0,0
1,27,0.0,0.0,0.0,10,0,134
2,27,694.0,8.0,0.3333333333333333,3,8,39
3,27,2250.0,2.6666666666666665,4.5,3,11,3
4,27,7800.0,1.125,17.0,3,17,5
5,27,4028.0,3.25,1.4285714285714286,3,17,3
6,27,2490.0,1.5,0.5,3,15,18
7,27,520.0,0.5,0.5,3,3,3
8,27,366.0,0.16666666666666666,0.4,3,7,0
9,27,915.0,1.1,2.0,3,21,13
10,27,13507.0,3.0,31.0,3,32,0
11,27,2889.0,0.6666666666666666,0.25,3,10,4
12,27,1305.0,1.0,1.6666666666666667,3,8,5
13,27,6130.0,3.75,5.333333333333333,3,19,7
14,27,240.0,7.0,7.0,3,7,2
15,27,420.0,1.0,2.0,3,2,0
16,27,2595.0,0.5714285714285714,4.5,3,11,3
17,27,400.0,0.0,1.0,3,2,0
18,27,2610.0,7.0,1.0,3,8,1
19,27,420.0,1.3333333333333333,6.0,3,7,2
20,27,1200.0,0.0,1.0,3,1,0
21,27,0.0,0.0,0.0,10,0,0
22,27,0.0,0.0,0.0,10,0,0
23,27,1221.0,4.0,0.6666666666666666,3,5,1
24,27,6300.0,4.2,26.0,3,26,0
25,27,315.0,6.0,2.0,3,6,3
26,27,820.0,2.0,0.5,3,6,3
27,27,524.0,1.0,0.0,3,2,0
28,27,390.0,1.0,0.0,3,1,0
29,27,0.0,0.0,0.0,10,0,0
30,27,393.0,3.0,0.3333333333333333,3,4,3
31,27,600.0,1.0,1.0,3,1,0
32,27,5005.0,1.0,1.0,3,2,1
33,27,100.0,1.0,1.0,3,1,0
34,27,2230.0,0.0,4.0,3,4,0
35,27,2090.0,0.0,2.0,3,2,0
36,27,0.0,0.0,0.0,10,0,0
37,27,450.0,0.0,1.0,3,2,0
38,27,200.0,1.0,0.0,3,1,0
39,27,751.0,2.0,3.0,3,3,4
40,27,7500.0,5.0,0.6666666666666666,3,5,1
41,27,160.0,3.0,0.0,3,3,1
42,27,1.0,0.0,1.0,3,1,0
43,27,7200.0,2.0,0.5,3,3,0
44,27,15.0,3.0,3.0,3,3,5
45,27,670.0,1.0,0.0,3,1,0
46,27,1595.0,5.0,4.0,3,5,1
47,27,2680.0,1.0,2.0,6,6,1
48,27,2105.0,0.5,5.0,3,6,1
49,27,400.0,0.0,0.0,3,1,0
50,27,5000.0,0.0,1.0,3,1,0
51,27,1235.0,3.0,1.0,3,4,0
52,27,2310.0,2.3333333333333335,9.0,3,10,3
53,27,565.0,1.0,2.0,3,2,0
54,27,905.0,0.5,6.0,3,6,2
55,27,0.0,0.0,0.0,10,0,2
56,27,6346.0,3.0,1.2222222222222223,4,20,6
57,27,500.0,1.0,1.0,3,1,0
58,27,410.0,2.0,3.0,3,3,0
59,27,405.0,2.0,1.0,3,2,1
60,27,410.0,0.0,1.0,7,1,0
61,27,2060.0,0.3333333333333333,1.6666666666666667,3,8,0
62,27,1895.0,1.875,23.0,3,23,15
63,27,6332.0,4.5,21.0,3,22,79
64,27,690.0,1.0,14.0,3,14,0
65,27,940.0,1.0,3.0,3,4,0
66,27,4660.0,4.333333333333333,7.0,3,16,0
67,27,2415.0,1.4,5.0,3,12,1
68,27,3630.0,3.0,3.0,3,12,2
69,27,455.0,3.0,2.0,3,3,0
70,27,1531.0,2.5,7.0,3,7,2
71,27,569.0,0.0,1.0,3,2,0
72,27,2355.0,0.4,1.0,3,14,16
73,27,10630.0,1.8181818181818181,9.333333333333334,6,31,5
74,27,400.0,0.5,0.5,3,3,7
75,27,26510.0,4.0,4.0,3,5,1
76,27,4455.0,1.75,10.0,3,11,1
77,27,8029.0,3.8,3.8,3,24,0
78,27,13040.0,1.2727272727272727,24.0,3,25,0
79,27,4635.0,1.1764705882352942,3.111111111111111,3,37,27
80,27,5416.0,1.2,10.0,3,22,72
0,28,0.0,0.0,0.0,10,0,0
1,28,0.0,0.0,0.0,10,0,0
2,28,18996.5,1.169811320754717,0.5333333333333333,3,115,0
3,28,15960.0,0.7169811320754716,0.7169811320754716,3,91,0
4,28,2758.0,1.4666666666666666,0.85,3,37,0
5,28,4479.0,1.0,2.2,2,32,0
6,28,18946.0,1.0,1.72,3,68,0
7,28,17150.0,1.4444444444444444,1.75,3,22,0
8,28,5595.0,5.0,5.0,6,6,0
9,28,6130.0,2.4,1.125,3,17,0
10,28,1855.0,0.8888888888888888,1.4285714285714286,3,17,0
11,28,2635.0,0.5833333333333334,0.9,3,19,0
12,28,9623.0,0.4375,0.7692307692307693,7,23,0
13,28,6097.0,1.28,3.0714285714285716,3,57,0
14,28,5541.0,0.25,1.0,3,10,0
15,28,12105.0,0.5263157894736842,0.5263157894736842,3,29,0
16,28,4063.0,0.6,0.8461538461538461,3,48,0
17,28,4625.0,0.975609756097561,1.25,3,81,4
18,28,9334.0,0.8918918918918919,0.4,3,70,0
19,28,25079.0,1.7586206896551724,1.105263157894737,3,80,0
20,28,29675.5,1.813953488372093,2.1842105263157894,3,121,0
21,28,3711.0,1.25,0.5882352941176471,3,27,0
22,28,3679.0,0.75,0.75,3,21,0
23,28,27324.0,0.9655172413793104,1.6511627906976745,3,114,0
24,28,33005.0,0.927710843373494,0.927710843373494,3,160,0
25,28,41501.0,1.4057971014492754,0.8043478260869565,3,166,0
26,28,19521.0,1.1666666666666667,1.0526315789473684,3,78,0
27,28,56735.0,0.9565217391304348,0.9014084507042254,3,135,0
28,28,4063.0,0.7142857142857143,0.5,3,24,0
29,28,12973.0,1.3571428571428572,0.8857142857142857,3,66,0
30,28,15341.0,0.5666666666666667,0.88,3,94,0
31,28,24425.0,1.4,2.6923076923076925,3,96,0
32,28,29141.0,1.1333333333333333,0.9591836734693877,3,96,0
33,28,18268.0,1.5,0.3888888888888889,3,50,0
34,28,17985.0,1.7666666666666666,2.1923076923076925,3,83,0
35,28,21200.0,0.5909090909090909,0.75,3,35,0
36,28,2160.0,1.0,0.5,3,6,0
37,28,26360.0,1.2727272727272727,1.5,3,75,0
38,28,8295.0,1.6666666666666667,1.0740740740740742,3,56,0
39,28,12575.0,1.0,0.8,3,18,0
40,28,12885.0,1.05,1.2777777777777777,3,41,0
41,28,12962.0,1.375,1.375,3,76,0
42,28,4075.0,3.4285714285714284,1.3846153846153846,3,31,0
43,28,8722.0,2.1666666666666665,1.375,3,19,0
44,28,30825.0,1.7333333333333334,1.05,3,82,0
45,28,34608.0,1.1081081081081081,1.2941176470588236,3,78,0
46,28,11297.0,3.0,2.0,3,60,0
47,28,30590.0,1.7777777777777777,2.409090909090909,3,75,0
48,28,35762.0,2.0,1.4807692307692308,3,129,0
49,28,8020.0,1.3333333333333333,1.5,3,35,0
50,28,584.0,2.5,1.3333333333333333,3,7,0
51,28,27356.0,2.16,2.4347826086956523,3,79,0
52,28,16158.0,1.24,1.3333333333333333,3,56,0
53,28,8556.0,1.4444444444444444,1.3157894736842106,3,44,0
54,28,26267.2,1.85,1.9230769230769231,3,114,0
55,28,38175.0,1.0465116279069768,1.0,3,176,0
56,28,57378.0,1.2608695652173914,1.4761904761904763,3,104,0
57,28,6670.0,1.1666666666666667,1.1666666666666667,3,26,0
58,28,34972.0,1.2615384615384615,1.296875,3,147,0
59,28,36555.0,1.6388888888888888,2.064516129032258,3,95,0
60,28,25466.0,1.6346153846153846,1.4464285714285714,3,137,0
61,28,79323.0,1.5952380952380953,1.5952380952380953,3,109,0
62,28,36256.0,1.5384615384615385,0.7368421052631579,3,66,0
63,28,96731.0,1.765625,1.6818181818181819,3,177,0
64,28,29005.0,1.3076923076923077,1.1951219512195121,3,90,0
65,28,72000.0,1.8205128205128205,1.588235294117647,3,220,1
66,28,73549.0,1.5402298850574712,1.2551020408163265,3,221,0
67,28,198047.0,1.3988439306358382,1.3579545454545454,3,415,1
68,28,141646.0,1.4318181818181819,1.4318181818181819,3,321,0
69,28,121409.0,1.5748031496062993,1.3357142857142856,3,327,0
70,28,47531.0,2.1025641025641026,1.813953488372093,3,121,0
71,28,33736.0,1.794871794871795,1.5952380952380953,3,109,0
72,28,157514.0,1.2952380952380953,1.7078651685393258,3,241,0
73,28,222936.0,1.5,1.5,3,385,0
74,28,261390.0,1.490566037735849,1.6756756756756757,3,396,2
75,28,200381.0,1.2131147540983607,1.1542553191489362,3,405,0
76,28,211020.0,1.4122137404580153,1.3759398496240602,3,316,0
77,28,221239.0,1.1407407407407408,1.0069444444444444,3,289,0
78,28,52422.0,1.4197530864197532,1.5128205128205128,3,196,0
79,28,79417.0,1.6329113924050633,1.6329113924050633,3,208,0
80,28,232533.0,1.080536912751678,1.2463768115942029,3,310,1
0,29,0.0,0.0,0.0,10,0,0
1,29,0.0,0.0,0.0,10,0,0
2,29,0.0,0.0,0.0,10,0,0
3,29,0.0,0.0,0.0,10,0,0
4,29,0.0,0.0,0.0,10,0,0
5,29,0.0,0.0,0.0,10,0,0
6,29,0.0,0.0,0.0,10,0,0
7,29,0.0,0.0,0.0,10,0,0
8,29,0.0,0.0,0.0,10,0,0
9,29,0.0,0.0,0.0,10,0,0
10,29,0.0,0.0,0.0,10,0,0
11,29,0.0,0.0,0.0,10,0,0
12,29,0.0,0.0,0.0,10,0,0
13,29,0.0,0.0,0.0,10,0,0
